ID_Venta;Fecha_Venta;Provincia;Tipo_Comprador;Tipo_Empresa;Vehiculo_Nuevo;Marca;Tipo_Vehiculo;Kilometraje;Precio_USD;Valor_Dolar;Modelo_Vehiculo;Consumo_Litros_100km;Costo_Mantenimiento_Anual;Color
1772;29/11/2023;Cordoba;Particular;NA;SI;Nissan;Auto;0;22201,06565;154,35336;2023;23,07915435;847,7325705;Gris
1773;11/10/2022;Buenos Aires;Particular;NA;No;Volkswagen;Trafic;77392;33905,42365;107,1864374;2017;13,04849225;2013,084291;Gris
1774;2/5/2023;Entre Rios;Particular;NA;No;Volkswagen;Camioneta;70548;21100,33491;112,9208267;2020;23,2109279;4397,886266;Gris
1775;30/7/2023;Buenos Aires;Particular;NA;No;Renault;Auto;189912;22596,76403;180,8583183;2020;17,42147535;842,9222179;Gris
1776;31/1/2022;Santa Fe;Empresa;Produccion;No;Chevrolet;Camion;113736;53829,94762;90,90394958;2017;13,99146607;2517,441636;Gris
1777;19/3/2022;Buenos Aires;Empresa;Servicios;No;Volkswagen;Auto;283010;28437,15513;178,1550582;2017;8,276124753;4654,611332;Gris
1778;19/11/2023;Buenos Aires;Particular;NA;No;Renault;Auto;96944;49604,14408;162,218523;2020;11,34910253;522,6224553;Gris
1779;20/2/2023;Buenos Aires;Empresa;Servicios;No;Fiat;Auto;195146;61695,9006;190,8047787;2020;8,830444049;787,1721703;Gris
1780;2/2/2023;Cordoba;Particular;NA;No;Toyota;Auto;171109;57039,55009;187,2848647;2020;22,92154016;1244,789901;Gris
1781;1/8/2023;Santa Fe;Particular;NA;No;Renault;SUV;259961;17766,58706;126,6487463;2020;21,28192584;2673,497822;Gris
1782;10/11/2022;Cordoba;Particular;NA;No;Toyota;Camion;295873;73830,15867;161,0465869;2017;23,73819245;1093,025332;Gris
1783;20/3/2023;Buenos Aires;Empresa;Comercial;No;Fiat;Trafic;292895;31890,21166;167,0265397;2020;23,93076455;3457,077049;Gris
1784;9/5/2022;Buenos Aires;Particular;NA;No;Nissan;Auto;19029;32218,23663;174,8245064;2017;5,326021105;2939,745613;Gris
1785;12/6/2022;Mendoza;Empresa;Produccion;No;Renault;Camioneta;187505;44360,67331;158,6484517;2017;21,8791789;4678,280774;Gris
1786;29/11/2023;Cordoba;Particular;NA;SI;Fiat;Camioneta;0;97974,36525;130,2256384;2023;24,4409245;2199,99003;Gris
1787;20/1/2023;Buenos Aires;Particular;NA;SI;Mercedes-Benz;Auto;0;27536,43549;195,4135542;2023;22,78617557;2928,977068;Gris
1788;16/4/2023;Buenos Aires;Particular;NA;No;Toyota;Auto;9622;22240,15688;186,569499;2020;23,39352124;4929,350345;Gris
1789;10/3/2023;Buenos Aires;Particular;NA;No;Mercedes-Benz;Auto;166323;74633,63971;179,7641429;2020;6,555641845;605,173951;Gris
1790;22/10/2022;Entre Rios;Particular;NA;No;Nissan;Camioneta;33567;25782,43135;159,8973257;2017;24,04376913;3643,980335;Gris
1791;13/12/2022;Mendoza;Empresa;Produccion;SI;Renault;Auto;0;30842,64425;117,5019353;2022;21,0867373;1417,301279;Gris
1792;10/7/2023;Buenos Aires;Particular;NA;No;Mercedes-Benz;Trafic;99263;119774,278;149,1614777;2020;22,34889805;3816,857759;Gris
1793;3/2/2022;Santa Fe;Particular;NA;No;Mercedes-Benz;Auto;287740;42822,01999;170,9372569;2017;11,54994606;2487,99803;Gris
1794;12/9/2022;Tucuman;Particular;NA;No;Chevrolet;Auto;289526;54365,59462;114,0636678;2017;8,154264708;713,791826;Gris
1795;10/6/2023;Mendoza;Particular;NA;No;Toyota;Auto;43197;5025,490315;114,0162694;2020;21,19926788;3236,805524;Gris
1796;18/3/2023;Tucuman;Particular;NA;No;Fiat;Camioneta;160653;88355,40197;113,8395708;2020;12,77964275;2832,464833;Gris
1797;14/3/2023;Santa Fe;Particular;NA;SI;Mercedes-Benz;Auto;0;55457,44405;132,7952232;2023;9,327262534;1505,537653;Gris
1798;15/8/2022;Cordoba;Particular;NA;SI;Mercedes-Benz;Auto;0;45100,32828;160,2628982;2022;11,54411174;2335,653633;Gris
1799;4/10/2022;Santa Fe;Particular;NA;No;Toyota;Camion;279483;98493,72126;194,3620535;2017;8,928356659;3945,409688;Gris
1800;27/12/2022;Buenos Aires;Particular;NA;No;Toyota;Camioneta;257795;44656,0371;123,4729894;2017;15,13386658;4792,592183;Gris
1801;13/9/2022;Cordoba;Particular;NA;No;Ford;Auto;115688;35444,29483;106,0829889;2017;9,445737545;1048,348195;Gris
1802;18/4/2022;Buenos Aires;Empresa;Transporte;No;Ford;Camioneta;47945;68015,92035;160,1523672;2017;20,82869172;1616,081085;Gris
1803;20/1/2023;Santa Fe;Empresa;Servicios;SI;Renault;Trafic;0;113178,2502;127,0140903;2023;14,64949153;3228,788262;Gris
1804;31/1/2023;Buenos Aires;Empresa;Construccion;No;Ford;Auto;264634;18321,54173;128,1069339;2020;11,07923634;726,2545877;Gris
1805;22/3/2023;Tucuman;Particular;NA;SI;Ford;Moto;0;69135,54093;106,3574969;2023;14,76554944;2602,953561;Gris
1806;5/2/2022;Cordoba;Empresa;Servicios;No;Renault;Auto;123483;73156,07465;176,8672344;2017;17,79106487;4839,366197;Gris
1807;18/9/2022;Entre Rios;Particular;NA;SI;Ford;Auto;0;75303,14594;115,5827747;2022;13,09138469;921,0732164;Gris
1808;9/11/2022;Misiones;Particular;NA;SI;Mercedes-Benz;Camioneta;0;26567,00538;155,7523411;2022;22,43313355;4223,180644;Gris
1809;23/12/2022;Mendoza;Particular;NA;SI;Fiat;Auto;0;62961,06671;159,0032062;2022;11,2730815;522,4402278;Rojo
1810;18/2/2023;Tucuman;Particular;NA;No;Ford;Auto;191883;27893,89044;182,3190118;2020;8,353745335;3405,945105;Rojo
1811;29/5/2022;Buenos Aires;Particular;NA;No;Renault;Auto;252436;70087,66909;154,4821954;2017;19,91746457;1688,062518;Rojo
1812;21/9/2022;Santa Fe;Particular;NA;No;Nissan;Auto;86247;32323,14697;197,7449387;2017;11,52139898;2474,225112;Rojo
1813;23/6/2022;Santa Fe;Empresa;Produccion;No;Volkswagen;Auto;26338;64154,45324;171,2549013;2017;17,56809791;3344,606967;Rojo
1814;8/9/2022;Buenos Aires;Particular;NA;No;Fiat;Auto;285725;60834,19083;145,6873383;2017;23,7854677;870,0507279;Rojo
1815;17/7/2023;Misiones;Particular;NA;No;Mercedes-Benz;Auto;244134;77632,44443;145,8314346;2020;5,534409507;4289,061873;Rojo
1816;16/12/2022;Buenos Aires;Empresa;Produccion;SI;Renault;Auto;0;56376,932;193,0576186;2022;9,317386762;4403,80255;Rojo
1817;5/4/2022;Buenos Aires;Empresa;Comercial;No;Renault;Camioneta;220552;53922,55644;164,5914248;2017;15,50761467;1428,171038;Rojo
1818;15/2/2023;Santa Fe;Empresa;Servicios;No;Toyota;Camioneta;49920;54369,4752;170,9841857;2020;22,27232021;1150,404691;Rojo
1819;20/4/2022;Santa Fe;Particular;NA;No;Mercedes-Benz;Auto;18590;16608,52252;132,2918669;2017;7,934971263;2712,370114;Rojo
1820;12/7/2022;Buenos Aires;Particular;NA;SI;Mercedes-Benz;Auto;0;8839,00355;175,1137226;2022;9,708751239;1135,741313;Rojo
1821;28/4/2023;Buenos Aires;Particular;NA;No;Nissan;Auto;238068;9845,084986;172,2516126;2020;11,29723267;3418,278383;Rojo
1822;13/5/2023;Cordoba;Particular;NA;SI;Volkswagen;Camion;0;20261,36214;113,9645025;2023;5,126837101;2780,843213;Rojo
1823;17/10/2022;Mendoza;Particular;NA;SI;Fiat;Trafic;0;43419,62346;183,4989452;2022;8,881803975;2813,357233;Rojo
1824;1/3/2023;Cordoba;Empresa;Transporte;SI;Renault;SUV;0;63085,964;107,0959318;2023;20,23524527;1562,119853;Rojo
1825;17/9/2022;Santa Fe;Particular;NA;No;Ford;Auto;95270;61654,45012;196,7959828;2017;17,23237191;4681,21362;Rojo
1826;22/11/2023;Buenos Aires;Particular;NA;No;Mercedes-Benz;Camion;255334;81153,86154;157,9905689;2020;7,061039653;4659,631309;Rojo
1827;15/7/2023;Buenos Aires;Empresa;Transporte;No;Ford;Auto;249251;61006,21864;187,2525362;2020;10,38675493;2475,133186;Rojo
1828;4/11/2022;Buenos Aires;Particular;NA;SI;Chevrolet;Auto;0;36349,37927;110,5440324;2022;21,2914401;4256,169356;Rojo
1829;23/7/2023;Buenos Aires;Empresa;Transporte;No;Toyota;Auto;56743;7631,053149;172,7744889;2020;13,3650285;3502,559741;Rojo
1830;9/8/2023;Buenos Aires;Particular;NA;SI;Mercedes-Benz;Camioneta;0;111812,9642;183,7647795;2023;12,1352696;1371,966828;Rojo
1831;24/5/2023;Buenos Aires;Particular;NA;No;Mercedes-Benz;Camioneta;191053;96148,4975;173,8520156;2020;18,91674814;628,7668191;Rojo
1832;1/1/2022;Cordoba;Empresa;Servicios;No;Renault;Camioneta;278262;21420,3428;177,3153732;2017;15,72251695;1301,468058;Rojo
1833;25/12/2022;Mendoza;Particular;NA;No;Nissan;Auto;80366;68126,6559;111,6181073;2017;6,513656477;1725,965012;Rojo
1834;14/12/2022;Buenos Aires;Particular;NA;No;Fiat;Auto;150437;5854,425794;196,4561524;2017;18,01930676;1328,228646;Rojo
1835;5/11/2023;Buenos Aires;Particular;NA;SI;Nissan;Auto;0;48783,43384;150,4748904;2023;9,051974967;4667,297118;Rojo
1836;9/1/2022;Mendoza;Empresa;Transporte;SI;Toyota;Camion;0;93758,51845;180,75643;2022;11,62202293;1627,217634;Rojo
1837;14/12/2023;Buenos Aires;Particular;NA;No;Mercedes-Benz;Auto;233768;33378,59454;188,1444705;2020;20,72657349;4207,549796;Rojo
1838;10/1/2023;Buenos Aires;Empresa;Servicios;SI;Toyota;Auto;0;59972,07454;187,495386;2023;19,93608435;3116,177447;Rojo
1839;23/9/2023;Misiones;Particular;NA;No;Volkswagen;Auto;23946;31465,7197;158,1462018;2020;19,57881031;976,3930059;Rojo
1840;8/10/2023;Tucuman;Particular;NA;No;Toyota;Auto;85105;78131,79699;125,1578922;2020;10,28924832;645,0113383;Rojo
1841;13/8/2022;Buenos Aires;Empresa;Comercial;SI;Mercedes-Benz;Auto;0;29587,79053;142,1264566;2022;7,945152714;2826,871391;Rojo
1842;30/6/2023;Santa Fe;Empresa;Comercial;No;Fiat;Auto;129605;35932,42505;124,2898128;2020;14,60387084;4928,553917;Rojo
1843;26/1/2023;Santa Fe;Empresa;Servicios;No;Mercedes-Benz;SUV;14845;5998,100085;196,8506622;2020;12,62981835;4212,725376;Rojo
1844;24/7/2023;Santa Fe;Empresa;Comercial;SI;Toyota;Auto;0;13466,85154;104,887696;2023;10,23166868;3456,348914;Rojo
1845;11/2/2023;Santa Fe;Particular;NA;No;Toyota;Auto;11734;58279,71792;102,6051425;2007;11,33655054;2826,247809;Rojo
1846;16/10/2023;Santa Fe;Empresa;Comercial;No;Fiat;Auto;124802;67650,05906;196,5158752;2007;11,92966837;4192,518388;Rojo
1847;4/11/2022;Cordoba;Particular;NA;SI;Chevrolet;Auto;0;41128,18348;167,6113661;2022;11,95909355;1969,128353;Rojo
1848;27/10/2022;Buenos Aires;Particular;NA;No;Toyota;Auto;275335;35972,46282;129,0265479;2017;9,446196123;3737,068729;Rojo
1849;27/3/2023;Santa Fe;Particular;NA;SI;Chevrolet;Auto;0;46980,80515;135,6851431;2023;5,293431016;4514,253118;Rojo
1850;20/3/2023;Buenos Aires;Empresa;Construccion;No;Ford;Auto;61572;54515,60574;140,8019762;2007;9,559594085;959,9879329;Rojo
1851;29/1/2022;Mendoza;Particular;NA;SI;Fiat;Auto;0;78816,70914;159,166227;2022;5,43280805;2386,826356;Rojo
1852;30/11/2023;Buenos Aires;Particular;NA;SI;Mercedes-Benz;Trafic;0;41087,20533;100,340356;2023;11,56678541;2485,584678;Rojo
1853;30/4/2022;Santa Fe;Empresa;Comercial;No;Volkswagen;Auto;11392;60962,17664;148,0491688;2015;7,067482666;4725,525939;Rojo
1854;6/7/2022;Santa Fe;Particular;NA;No;Renault;Auto;296769;30398,96633;150,2000048;2015;13,12115305;3536,202478;Rojo
1855;21/12/2023;Santa Fe;Particular;NA;SI;Renault;Auto;0;54713,52237;111,6344964;2023;20,09258258;1474,104394;Rojo
1856;12/5/2023;Santa Fe;Particular;NA;No;Mercedes-Benz;Camion;83654;118523,4348;157,4024778;2007;22,19745434;3093,826974;Rojo
1857;30/7/2023;Buenos Aires;Particular;NA;No;Mercedes-Benz;Auto;292353;33372,44664;157,4231775;2007;13,97059967;3346,931874;Rojo
1858;29/10/2022;Buenos Aires;Empresa;Produccion;SI;Renault;Trafic;0;44986,68414;144,4941935;2022;24,71882707;666,9260851;Rojo
1859;23/4/2023;Santa Fe;Particular;NA;SI;Renault;Camioneta;0;109739,1631;150,0780463;2023;21,72187027;4830,469171;Rojo
1860;22/3/2023;Buenos Aires;Particular;NA;SI;Toyota;Camioneta;0;118059,0881;150,8724446;2023;11,87299817;4385,602905;Rojo
1861;14/10/2023;Misiones;Particular;NA;No;Mercedes-Benz;Auto;32267;20485,27518;100,2270146;2007;15,53659351;2092,04065;Rojo
1862;8/4/2022;Cordoba;Particular;NA;No;Fiat;Auto;68890;8233,562737;194,9153687;2015;14,42600497;3025,035634;Rojo
1863;3/11/2022;Cordoba;Empresa;Comercial;No;Fiat;Auto;128160;45963,66965;134,7561036;2015;12,1312389;943,4010823;Rojo
1864;16/8/2022;Buenos Aires;Empresa;Construccion;No;Ford;Camion;222065;106302,0372;166,0277916;2015;21,09048765;835,0912102;Rojo
1865;9/4/2023;Santa Fe;Empresa;Construccion;SI;Renault;Auto;0;17169,8977;144,9209022;2023;21,70057042;2144,77975;Rojo
1866;5/5/2022;Santa Fe;Particular;NA;No;Nissan;Trafic;243070;94556,76488;186,0696715;2015;15,68080243;2278,633893;Rojo
1867;15/8/2022;Cordoba;Empresa;Comercial;No;Nissan;Camion;42534;88258,88359;180,3020248;2015;16,90690407;2157,305008;Rojo
1868;7/7/2022;Buenos Aires;Particular;NA;No;Nissan;Camioneta;166996;53313,65095;198,0904441;2015;24,44570018;1127,364813;Rojo
1869;10/10/2023;Buenos Aires;Particular;NA;No;Volkswagen;Trafic;292790;25166,71793;126,518716;2007;6,037584273;1460,127005;Rojo
1870;8/6/2023;Buenos Aires;Particular;NA;No;Nissan;Camioneta;237544;87200,39727;166,6952543;2007;19,95524136;3546,617735;Rojo
1871;24/11/2022;Salta;Particular;NA;No;Volkswagen;Auto;152200;59126,02805;182,5363433;2015;13,4431091;4851,37861;Rojo
1872;30/11/2022;Buenos Aires;Particular;NA;No;Fiat;Camioneta;117074;36590,97618;150,6185405;2015;12,02006396;3208,923053;Rojo
1873;13/2/2022;Buenos Aires;Empresa;Construccion;No;Ford;Camioneta;133056;104854,5826;121,5240824;2015;9,036851846;3947,815986;Rojo
1874;13/7/2022;Tucuman;Particular;NA;No;Chevrolet;Auto;76057;79890,25861;109,132058;2015;11,72700787;3611,464751;Rojo
1875;15/5/2023;Santa Fe;Particular;NA;No;Chevrolet;Auto;266330;28229,09669;117,4104153;2010;9,134897832;4235,257468;Rojo
1876;2/7/2022;Cordoba;Particular;NA;SI;Fiat;Camion;0;96676,76484;174,840164;2022;14,4848064;4956,68867;Rojo
1877;1/4/2023;Santa Fe;Particular;NA;SI;Volkswagen;Camioneta;0;36187,18886;100,8355133;2023;19,37918495;3603,60187;Rojo
1878;1/5/2022;Mendoza;Particular;NA;No;Toyota;Camioneta;290113;38430,75525;156,2534532;2015;12,59408466;1658,566016;Rojo
1879;10/11/2023;Santa Fe;Empresa;Comercial;SI;Volkswagen;Auto;0;42707,5238;162,2570233;2023;16,79342131;517,883876;Rojo
1880;22/2/2023;Mendoza;Empresa;Comercial;SI;Mercedes-Benz;Auto;0;15678,09401;104,6144938;2023;6,339520195;1034,289462;Rojo
1881;11/4/2022;Buenos Aires;Particular;NA;No;Chevrolet;Camion;176713;51672,40561;193,4835064;2015;11,53206076;3663,269989;Rojo
1882;16/9/2022;Buenos Aires;Empresa;Transporte;No;Chevrolet;Auto;175898;9143,727898;107,6611412;2015;5,809927608;4303,041489;Rojo
1883;24/5/2022;Mendoza;Particular;NA;No;Toyota;Auto;275875;5473,078873;133,9330729;2015;14,67586492;1381,32815;Rojo
1884;30/7/2022;Buenos Aires;Particular;NA;No;Chevrolet;SUV;249869;70703,7142;131,0813409;2021;16,22266348;3101,104277;Rojo
1885;30/3/2022;Buenos Aires;Particular;NA;No;Toyota;Camioneta;218084;71658,71981;183,3208095;2021;11,89739712;1342,384949;Rojo
1886;12/5/2022;Buenos Aires;Particular;NA;No;Fiat;Camioneta;284555;32266,22323;173,2763561;2021;23,98295965;4753,891601;Rojo
1887;19/10/2022;Cordoba;Particular;NA;No;Nissan;Auto;271181;54177,08061;180,4598688;2021;24,84383688;3262,111648;Rojo
1888;28/6/2023;Santa Fe;Particular;NA;No;Renault;Trafic;220469;88448,4993;186,5372593;2010;21,37217236;3722,095154;Rojo
1889;5/12/2023;Cordoba;Empresa;Transporte;No;Ford;Auto;127746;44736,27547;163,0263448;2010;8,607853046;2806,880599;Rojo
1890;4/12/2023;Buenos Aires;Empresa;Comercial;No;Nissan;Camioneta;197151;41972,20576;180,645332;2010;16,53719668;2411,962059;Rojo
1891;25/10/2023;Buenos Aires;Particular;NA;No;Toyota;Camion;128991;62529,82803;173,4924853;2010;21,57042899;4667,507436;Rojo
1892;14/5/2022;Mendoza;Particular;NA;No;Toyota;Auto;116023;34836,03094;185,7531138;2021;22,01454473;885,564922;Rojo
1893;24/6/2023;Santa Fe;Empresa;Servicios;SI;Mercedes-Benz;Trafic;0;51563,39621;189,034377;2023;15,04980137;1876,272741;Rojo
1894;30/9/2022;Cordoba;Particular;NA;No;Nissan;Auto;74912;40342,27971;130,5823166;2021;20,75233888;2855,590728;Rojo
1895;10/9/2022;Santa Fe;Empresa;Produccion;SI;Volkswagen;Auto;0;61130,82001;125,048408;2022;7,945225297;2648,373952;Rojo
1896;31/3/2022;Buenos Aires;Empresa;Construccion;No;Nissan;Moto;248054;48294,78866;164,983128;2021;5,368682534;861,0033516;Rojo
1897;2/4/2023;Cordoba;Particular;NA;No;Renault;Camioneta;137044;67125,38943;104,5551232;2010;17,50513757;2701,170165;Rojo
1898;11/2/2022;Buenos Aires;Empresa;Servicios;No;Volkswagen;Auto;198449;61283,10397;122,5535244;2021;17,65217638;2987,013851;Rojo
1899;22/7/2022;Entre Rios;Particular;NA;No;Nissan;Auto;240066;41321,73675;164,0268583;2021;18,7672418;3399,598937;Rojo
1900;17/8/2023;Santa Fe;Particular;NA;SI;Renault;Auto;0;59451,67214;147,6209808;2023;18,50084103;2906,321071;Rojo
1901;4/4/2022;Buenos Aires;Particular;NA;No;Nissan;SUV;121769;7692,33038;141,37016;2021;8,195496155;2848,456895;Rojo
1902;14/10/2023;Santa Fe;Particular;NA;No;Toyota;Auto;91693;5669,326313;106,775385;2010;12,60466254;1272,997981;Rojo
1903;13/4/2022;Santa Fe;Empresa;Transporte;No;Mercedes-Benz;Camioneta;19827;100214,4516;109,4897386;2021;12,39134984;2354,662336;Rojo
1904;18/1/2022;Buenos Aires;Particular;NA;SI;Fiat;Auto;0;26007,36742;170,0215644;2022;14,31907472;2492,052138;Rojo
1905;5/7/2023;Buenos Aires;Empresa;Transporte;No;Ford;Auto;207607;45597,49199;158,7575046;2022;19,4500162;3198,555328;Rojo
1906;29/4/2023;Buenos Aires;Particular;NA;No;Renault;Auto;217987;67664,82664;131,2756713;2022;20,75236142;2721,2254;Rojo
1907;22/12/2023;Buenos Aires;Particular;NA;No;Ford;Camioneta;281932;46596,98376;137,0262067;2022;23,18640349;3880,371305;Rojo
1908;9/5/2023;Buenos Aires;Particular;NA;No;Volkswagen;Auto;39738;31367,82158;111,7080608;2022;9,024220638;3396,612912;Rojo
1909;5/5/2023;Buenos Aires;Particular;NA;No;Ford;Auto;119180;35638,97602;128,314575;2022;18,69735778;1791,566728;Rojo
1910;27/6/2022;Cordoba;Particular;NA;No;Volkswagen;Camion;256395;52884,07066;122,5746084;2019;10,76672382;3316,565737;Rojo
1911;5/8/2023;Buenos Aires;Particular;NA;No;Volkswagen;Camioneta;202152;99707,13545;115,9321946;2022;21,07439413;1927,968697;Rojo
1912;16/1/2023;Santa Fe;Particular;NA;No;Ford;Moto;158270;21607,63258;166,6186819;2022;6,976820874;2310,195699;Rojo
1913;22/5/2022;Buenos Aires;Particular;NA;SI;Chevrolet;Auto;0;17859,63327;198,9421563;2022;5,22539884;2819,869174;Rojo
1914;10/1/2022;Buenos Aires;Empresa;Transporte;SI;Volkswagen;Auto;0;70409,39766;158,7256378;2022;14,581439;2291,5634;Rojo
1915;19/2/2023;Buenos Aires;Particular;NA;No;Volkswagen;Auto;95403;69179,50871;198,1021086;2022;5,756425578;4827,280321;Rojo
1916;27/7/2022;Buenos Aires;Particular;NA;No;Toyota;Camioneta;11925;103720,0924;130,065306;2019;16,90539634;3187,759534;Rojo
1917;18/5/2022;Buenos Aires;Particular;NA;No;Ford;Trafic;282116;21727,15592;153,0992198;2019;12,989613;3503,122249;Rojo
1918;13/2/2022;Buenos Aires;Empresa;Transporte;No;Renault;Camioneta;229541;78739,00605;119,2592778;2019;10,41880261;3964,997611;Rojo
1919;19/6/2022;Buenos Aires;Particular;NA;No;Renault;Auto;172322;40855,29018;122,3531104;2019;16,97115912;546,4009455;Rojo
1920;7/3/2023;Buenos Aires;Particular;NA;No;Renault;Trafic;80207;115975,6097;107,7633299;2022;7,016078506;3252,966799;Rojo
1921;1/1/2023;Buenos Aires;Particular;NA;No;Nissan;Trafic;198684;50562,25768;145,4871936;2022;21,6696219;4494,995551;Rojo
1922;31/10/2023;Santa Fe;Particular;NA;SI;Toyota;Camion;0;32629,69988;145,8750005;2023;12,10680754;4158,204721;Azul
1923;16/3/2022;Buenos Aires;Particular;NA;No;Renault;SUV;232501;20432,11612;152,7045024;2019;14,5078307;4003,571932;Azul
1924;4/5/2023;Tucuman;Empresa;Transporte;No;Renault;Auto;140909;40084,7489;177,496378;2022;22,42159889;4444,384916;Azul
1925;17/4/2023;Santa Fe;Empresa;Transporte;SI;Nissan;Auto;0;21972,34504;164,6264945;2023;18,05727477;3609,170806;Azul
1926;10/8/2022;Buenos Aires;Particular;NA;No;Renault;Camioneta;24150;91819,17116;110,5418017;2019;11,65328386;966,7419301;Azul
1927;18/3/2022;Tucuman;Particular;NA;No;Renault;Auto;222824;60765,91483;129,6106354;2019;22,72592064;1390,518601;Azul
1928;25/8/2023;Buenos Aires;Particular;NA;No;Fiat;Trafic;37258;42663,96213;141,252663;2022;9,006567208;2987,980998;Azul
1929;5/4/2022;Buenos Aires;Particular;NA;SI;Nissan;Auto;0;21130,53405;119,4047647;2022;8,197490845;2154,385347;Azul
1930;15/7/2022;Buenos Aires;Particular;NA;No;Toyota;Trafic;55112;64506,75335;145,5721233;2019;15,73158005;4830,241062;Azul
1931;4/3/2022;Santa Fe;Particular;NA;SI;Renault;Auto;0;22987,72802;177,5788485;2022;23,21999761;1807,74487;Azul
1932;10/12/2022;Cordoba;Particular;NA;No;Renault;Auto;49280;38876,86559;137,7025183;2019;10,37373653;1416,747294;Azul
1933;7/3/2022;Santa Fe;Empresa;Transporte;No;Volkswagen;Camioneta;200439;96618,70545;108,0660127;2019;13,98322871;4186,343409;Azul
1934;9/3/2023;Santa Fe;Empresa;;SI;Fiat;Auto;0;9054,824805;127,2708124;2023;8,301163895;2027,150824;Azul
1935;22/10/2022;Cordoba;Particular;NA;No;Ford;SUV;116229;24552,84346;165,7488061;2019;16,14317878;2716,304383;Azul
1936;25/9/2023;Santa Fe;Particular;NA;No;Mercedes-Benz;Auto;140773;14945,30647;160,3397884;2022;8,32520721;1381,58032;Azul
1937;10/11/2023;Santa Fe;Particular;NA;SI;Fiat;Auto;0;6280,470044;152,1118521;2023;15,0746541;3651,150949;Azul
1938;1/4/2023;Buenos Aires;Empresa;Produccion;No;Volkswagen;Auto;5952;59928,30756;159,9615374;2022;16,32960742;2658,26695;Azul
1939;13/5/2022;Buenos Aires;Empresa;Construccion;No;Fiat;Camioneta;234973;95052,93353;132,5956399;2019;7,941056091;4218,897998;Azul
1940;14/3/2023;Buenos Aires;Empresa;Comercial;SI;Toyota;Camioneta;0;116173,224;182,3687926;2023;15,09778692;1914,306658;Azul
1941;3/11/2022;Santa Fe;Particular;NA;No;Mercedes-Benz;Auto;151345;34434,48287;192,7674243;2018;10,77983019;3474,05327;Azul
1942;29/10/2023;Santa Fe;Empresa;Produccion;No;Toyota;Camion;159402;118465,6627;172,6160036;2022;6,968201518;2664,412934;Azul
1943;31/5/2023;Buenos Aires;Particular;NA;No;Renault;Camioneta;183718;53216,44046;170,7369793;2022;8,120601914;506,6597385;Azul
1944;16/1/2022;Buenos Aires;Empresa;Construccion;No;Nissan;Auto;193423;76139,98204;199,9351544;2018;5,939224016;530,8296797;Azul
1945;15/11/2023;Buenos Aires;Particular;NA;No;Mercedes-Benz;Camion;243588;35131,40902;102,9595375;2022;17,18667385;1105,597825;Azul
1946;26/2/2022;Cordoba;Empresa;Produccion;No;Fiat;Auto;26592;38072,42045;162,0371347;2018;12,56070074;3313,797026;Azul
1947;29/4/2023;Santa Fe;Particular;NA;No;Volkswagen;Auto;284279;67494,43452;112,0460819;2022;16,80235409;1893,316398;Azul
